hostname,ip_address,status,response_time,last_tested_at,description,pendencies,failure_reason
Pl-enabler-postvendas,172.25.76.2,connected,226,2025-09-10 17:39:18,Conectividade OK via bastion,,
pl-message-prd-4,172.25.76.225,connected,167,2025-09-10 17:39:18,Conectividade OK via bastion,,
aid-hos-24,172.25.76.73,connected,65,2025-09-10 17:39:18,Conectividade OK via bastion,,
pl4-hos-9,172.25.76.96,connected,66,2025-09-10 17:39:18,Conectividade OK via bastion,,
pl-central-prd-1,172.25.76.56,connected,175,2025-09-10 17:39:18,Conectividade OK via bastion,,
pl-central-prd-2,172.25.76.57,connected,172,2025-09-10 17:39:18,Conectividade OK via bastion,,
pl-central-hom-1,172.25.76.59,connected,165,2025-09-10 17:39:18,Conectividade OK via bastion,,
pl_apl_01.ctbc.com.br,172.31.224.16,connected,125,2025-09-10 17:39:18,Conectividade OK via bastion,,
com-hom-app02,172.31.224.17,connected,144,2025-09-10 17:39:18,Conectividade OK via bastion,,
pl_sig_02,172.31.224.43,connected,135,2025-09-10 17:39:18,Conectividade OK via bastion,,
mediapx01,172.25.76.205,connected,332,2025-09-10 17:39:18,Conectividade OK via bastion,,
pl4-mediaserver-8,172.25.76.41,connected,331,2025-09-10 17:39:18,Conectividade OK via bastion,,
pl_sig_03,172.31.224.44,connected,137,2025-09-10 17:39:18,Conectividade OK via bastion,,
pl_sig_07,172.31.224.48,connected,126,2025-09-10 17:39:18,Conectividade OK via bastion,,
pl_sig_05,172.31.224.46,connected,133,2025-09-10 17:39:18,Conectividade OK via bastion,,
pl_sig_06,172.31.224.47,connected,160,2025-09-10 17:39:18,Conectividade OK via bastion,,
gpf-prd-app01,10.51.83.171,connected,8695,2025-09-10 17:39:18,Conectividade OK via bastion,,
pl4-mediaserver-5,172.25.76.72,connected,306,2025-09-10 17:39:18,Conectividade OK via bastion,,
pl_sig_09,172.31.224.50,connected,133,2025-09-10 17:39:18,Conectividade OK via bastion,,
pl_sig_10,172.31.224.51,connected,127,2025-09-10 17:39:18,Conectividade OK via bastion,,
pl-sig-15,172.31.224.60,connected,138,2025-09-10 17:39:18,Conectividade OK via bastion,,
PL-SIG_16,172.31.224.61,connected,142,2025-09-10 17:39:18,Conectividade OK via bastion,,
pl-prd-logging-interface-1,172.25.76.76,connected,357,2025-09-10 17:39:18,Conectividade OK via bastion,,
pl_sig_21,172.31.224.71,connected,165,2025-09-10 17:39:18,Conectividade OK via bastion,,
pl-sig-14,172.31.224.59,connected,210,2025-09-10 17:39:18,Conectividade OK via bastion,,
pl_sig_22,172.31.224.72,connected,174,2025-09-10 17:39:18,Conectividade OK via bastion,,
pl_sig_23,172.31.224.73,connected,143,2025-09-10 17:39:18,Conectividade OK via bastion,,
pl-sig-26,172.31.224.76,connected,145,2025-09-10 17:39:18,Conectividade OK via bastion,,
pl_sig_28,172.31.224.78,connected,135,2025-09-10 17:39:18,Conectividade OK via bastion,,
aid-hos-12,172.31.224.83,connected,70,2025-09-10 17:39:18,Conectividade OK via bastion,,
aid-hos-11,172.31.224.82,connected,108,2025-09-10 17:39:18,Conectividade OK via bastion,,
aid-hos-10.planeta.net,172.31.224.81,connected,155,2025-09-10 17:39:18,Conectividade OK via bastion,,
aid-hos-25,172.31.224.84,connected,88,2025-09-10 17:39:18,Conectividade OK via bastion,,
pl-sig-13,172.31.224.58,connected,338,2025-09-10 17:39:18,Conectividade OK via bastion,,
npp-tst-pedrom,172.31.230.10,connected,196,2025-09-10 17:39:18,Conectividade OK via bastion,,
Rancher-master-stg02,172.20.55.6,failed,0,2025-09-10 17:39:18,Rede inacessível,Corrigir rota/DNS/VPN/firewall,network_unreachable
npp-db-telecom-ula-236-prd01,172.31.230.103,connected,184,2025-09-10 17:39:18,Conectividade OK via bastion,,
npp-db-interface-prd02,172.31.230.101,connected,191,2025-09-10 17:39:18,Conectividade OK via bastion,,
Rancher-master-stg03,172.20.55.7,failed,0,2025-09-10 17:39:18,Rede inacessível,Corrigir rota/DNS/VPN/firewall,network_unreachable
npp-db-telecom-admin-prd01,172.31.230.102,connected,206,2025-09-10 17:39:18,Conectividade OK via bastion,,
npp-db-interface-prd01,172.31.230.100,connected,214,2025-09-10 17:39:18,Conectividade OK via bastion,,
npp-db-telecom-ula-236-prd02,172.31.230.104,connected,201,2025-09-10 17:39:18,Conectividade OK via bastion,,
npp-db-telecom-ula-236-prd03,172.31.230.105,connected,203,2025-09-10 17:39:18,Conectividade OK via bastion,,
npp-db-telecom-ula-236-prd04,172.31.230.106,connected,205,2025-09-10 17:39:18,Conectividade OK via bastion,,
npp-db-telecom-ula-236-prd05,172.31.230.107,connected,209,2025-09-10 17:39:18,Conectividade OK via bastion,,
npp-db-telecom-ula-236-prd06,172.31.230.108,connected,204,2025-09-10 17:39:18,Conectividade OK via bastion,,
npp-identity-prd01,172.31.230.111,connected,208,2025-09-10 17:39:18,Conectividade OK via bastion,,
Rancher-worker-stg01,172.20.55.8,failed,0,2025-09-10 17:39:18,Rede inacessível,Corrigir rota/DNS/VPN/firewall,network_unreachable
pl4-tts1-new,172.25.179.233,failed,0,2025-09-10 17:39:18,Falha na autenticação,Ajustar credenciais/chave SSH,auth_failed
npp-map-ula-236-prd01,172.31.230.118,connected,167,2025-09-10 17:39:18,Conectividade OK via bastion,,
Rancher-worker-stg02,172.20.55.9,failed,0,2025-09-10 17:39:18,Rede inacessível,Corrigir rota/DNS/VPN/firewall,network_unreachable
sdr-server-captura,172.29.20.207,connected,704,2025-09-10 17:39:18,Conectividade OK via bastion,,
npp-map-ula-236-prd03,172.31.230.120,connected,176,2025-09-10 17:39:18,Conectividade OK via bastion,,
npp-map-ula-236-prd02,172.31.230.119,connected,184,2025-09-10 17:39:18,Conectividade OK via bastion,,
npp-log-agregator-prd01,172.31.230.117,connected,220,2025-09-10 17:39:18,Conectividade OK via bastion,,
npp-map-ula-236-prd06,172.31.230.123,connected,165,2025-09-10 17:39:18,Conectividade OK via bastion,,
npp-map-ula-236-prd04,172.31.230.121,connected,193,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-map-ula-236-prd05,172.31.230.122,connected,184,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-map-ula-236-prd07,172.31.230.124,connected,182,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-map-ula-236-prd08,172.31.230.125,connected,189,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-proxy-prd01,172.31.230.126,connected,205,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-proxy-prd02,172.31.230.127,connected,201,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-replication-prd01,172.31.230.128,connected,190,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-service-prd01,172.31.230.129,connected,186,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-service-prd02,172.31.230.130,connected,194,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-identity-prd02,172.31.230.112,connected,344,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-db-telecom-ula-238-prd01,172.31.230.133,connected,194,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-web-prd01,172.31.230.131,connected,210,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-web-prd02,172.31.230.132,connected,208,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-db-telecom-ula-238-prd03,172.31.230.135,connected,197,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-db-telecom-ula-238-prd08,172.31.230.140,connected,179,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-db-telecom-ula-238-prd04,172.31.230.136,connected,202,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-map-ula-238-prd02,172.31.230.142,connected,179,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-db-telecom-ula-238-prd05,172.31.230.137,connected,210,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-map-ula-238-prd03,172.31.230.143,connected,187,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-map-ula-238-prd04,172.31.230.144,connected,179,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-db-telecom-ula-238-prd06,172.31.230.138,connected,213,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-db-telecom-ula-238-prd07,172.31.230.139,connected,211,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-map-ula-238-prd05,172.31.230.145,connected,164,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-map-ula-238-prd06,172.31.230.146,connected,172,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-map-ula-238-prd08,172.31.230.148,connected,166,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-map-ula-238-prd07,172.31.230.147,connected,177,2025-09-10 17:39:19,Conectividade OK via bastion,,
algar-sg-ula-7,172.31.230.16,connected,64,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-inap-ula-238-prd01,172.31.230.149,connected,180,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-inap-ula-238-prd02,172.31.230.150,connected,171,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-inap-ula-238-prd04,172.31.230.152,connected,177,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-inap-ula-238-prd03,172.31.230.151,connected,186,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-inap-ula-238-prd05,172.31.230.153,connected,200,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-inap-ula-238-prd06,172.31.230.154,connected,183,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-inap-ula-238-prd07,172.31.230.155,connected,181,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-inap-ula-236-prd05,172.31.230.157,connected,187,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-inap-ula-236-prd01,172.31.230.61,connected,175,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-inap-ula-238-prd08,172.31.230.156,connected,195,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-inap-ula-236-prd08,172.31.230.160,connected,178,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-inap-ula-236-prd07,172.31.230.159,connected,189,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-inap-ula-236-prd02,172.31.230.62,connected,189,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-inap-ula-236-prd03,172.31.230.63,connected,192,2025-09-10 17:39:19,Conectividade OK via bastion,,
Npp-mobicents-map-ula-13,172.31.230.72,connected,194,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-db-telecom-spo-piaf-prd01,172.31.234.101,connected,298,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-db-telecom-spo-piaf-prd02,172.31.234.102,connected,321,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-db-telecom-spo-piaf-prd04,172.31.234.104,connected,300,2025-09-10 17:39:19,Conectividade OK via bastion,,
algar-sg-spo-3,172.31.234.12,connected,204,2025-09-10 17:39:19,Conectividade OK via bastion,,
algar-sg-spo-4,172.31.234.13,connected,204,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-db-telecom-spo-piaf-prd03,172.31.234.103,connected,327,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-db-telecom-spo-piaf-prd05,172.31.234.105,connected,332,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-db-telecom-spo-piaf-prd06,172.31.234.106,connected,302,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-db-telecom-spo-piaf-prd07,172.31.234.107,connected,304,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-map-spo-piaf-prd07,172.31.234.71,connected,303,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-db-telecom-spo-piaf-prd08,172.31.234.108,connected,325,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-map-spo-piaf-prd01,172.31.234.65,connected,299,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-map-spo-piaf-prd02,172.31.234.66,connected,297,2025-09-10 17:39:19,Conectividade OK via bastion,,
Rancher-worker-prd02,172.20.54.9,failed,0,2025-09-10 17:39:19,Timeout na conexão,Verificar latência/ACL/VPN,timeout
npp-inap-spo-piaf-prd04,172.31.234.64,connected,324,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-inap-spo-piaf-prd01,172.31.234.61,connected,351,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-map-spo-piaf-prd03,172.31.234.67,connected,323,2025-09-10 17:39:19,Conectividade OK via bastion,,
Rancher-master-stg01,172.20.55.5,failed,0,2025-09-10 17:39:19,Timeout na conexão,Verificar latência/ACL/VPN,timeout
npp-inap-spo-piaf-prd03,172.31.234.63,connected,429,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-map-spo-piaf-prd04,172.31.234.68,connected,326,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-map-spo-piaf-prd10,172.31.234.74,connected,304,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-map-spo-piaf-prd05,172.31.234.69,connected,348,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-map-spo-piaf-prd06,172.31.234.70,connected,339,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-map-spo-piaf-prd08,172.31.234.72,connected,332,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-map-spo-piaf-prd09,172.31.234.73,connected,327,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-inap-spo-piaf-prd02,172.31.234.62,connected,562,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-map-spo-piaf-prd012,172.31.234.76,connected,328,2025-09-10 17:39:19,Conectividade OK via bastion,,
broker-prd-4,172.31.235.106,connected,211,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-map-spo-piaf-prd013,172.31.234.77,connected,331,2025-09-10 17:39:19,Conectividade OK via bastion,,
mobile-data-prd-8,172.31.235.100,connected,227,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-map-spo-piaf-prd11,172.31.234.75,connected,363,2025-09-10 17:39:19,Conectividade OK via bastion,,
npp-map-spo-piaf-prd14,172.31.234.78,connected,337,2025-09-10 17:39:20,Conectividade OK via bastion,,
npp-inap-spo-piaf-prd06,172.31.234.85,connected,299,2025-09-10 17:39:20,Conectividade OK via bastion,,
npp-inap-spo-piaf-prd07,172.31.234.86,connected,297,2025-09-10 17:39:20,Conectividade OK via bastion,,
broker-prd-5,172.31.235.107,connected,211,2025-09-10 17:39:20,Conectividade OK via bastion,,
npp-inap-spo-piaf-prd05,172.31.234.84,connected,323,2025-09-10 17:39:20,Conectividade OK via bastion,,
npp-inap-spo-piaf-prd08,172.31.234.87,connected,299,2025-09-10 17:39:20,Conectividade OK via bastion,,
npp-map-spo-piaf-prd15,172.31.234.79,connected,355,2025-09-10 17:39:20,Conectividade OK via bastion,,
proxy-prd-3,172.31.235.108,connected,189,2025-09-10 17:39:20,Conectividade OK via bastion,,
npp-map-spo-piaf-prd16,172.31.234.80,connected,359,2025-09-10 17:39:20,Conectividade OK via bastion,,
proxy-prd-4,172.31.235.109,connected,195,2025-09-10 17:39:20,Conectividade OK via bastion,,
scp-gw-diameter-prd-1,172.31.235.118,connected,210,2025-09-10 17:39:20,Conectividade OK via bastion,,
sendsms-prd-1,172.31.235.129,connected,212,2025-09-10 17:39:20,Conectividade OK via bastion,,
mobile-data-prd-12,172.31.235.156,connected,199,2025-09-10 17:39:20,Conectividade OK via bastion,,
mobile-data-prd-13,172.31.235.157,connected,203,2025-09-10 17:39:20,Conectividade OK via bastion,,
mobile-data-prd-15,172.31.235.159,connected,210,2025-09-10 17:39:20,Conectividade OK via bastion,,
sendsms-prd-2,172.31.235.130,connected,230,2025-09-10 17:39:20,Conectividade OK via bastion,,
mobile-data-prd-9,172.31.235.110,connected,295,2025-09-10 17:39:20,Conectividade OK via bastion,,
proxy-hom2-1,172.31.235.161,connected,186,2025-09-10 17:39:20,Conectividade OK via bastion,,
mobile-data-prd-10,172.31.235.111,connected,299,2025-09-10 17:39:20,Conectividade OK via bastion,,
mobile-data-prd-11,172.31.235.112,connected,306,2025-09-10 17:39:20,Conectividade OK via bastion,,
services-hom2-2,172.31.235.219,connected,183,2025-09-10 17:39:20,Conectividade OK via bastion,,
dns-prd-1.ocs.algartelecom.com.br,172.31.235.20,connected,200,2025-09-10 17:39:20,Conectividade OK via bastion,,
mobile-data-prd-16,172.31.235.160,connected,232,2025-09-10 17:39:20,Conectividade OK via bastion,,
services-hom2-1,172.31.235.218,connected,198,2025-09-10 17:39:20,Conectividade OK via bastion,,
cbp-hom2-1,172.31.235.221,connected,199,2025-09-10 17:39:20,Conectividade OK via bastion,,
gerencia-hom2-1,172.31.235.177,connected,242,2025-09-10 17:39:20,Conectividade OK via bastion,,
mobile-voice-prd-9,172.31.235.213,connected,234,2025-09-10 17:39:20,Conectividade OK via bastion,,
cbp-hom2-2,172.31.235.222,connected,213,2025-09-10 17:39:20,Conectividade OK via bastion,,
mobile-voice-prd-10,172.31.235.227,connected,226,2025-09-10 17:39:20,Conectividade OK via bastion,,
mobile-data-prd-14,172.31.235.158,connected,345,2025-09-10 17:39:20,Conectividade OK via bastion,,
mobile-voice-prd-11,172.31.235.228,connected,202,2025-09-10 17:39:20,Conectividade OK via bastion,,
mobile-voice-prd-14,172.31.235.235,connected,194,2025-09-10 17:39:20,Conectividade OK via bastion,,
mobile-voice-prd-12,172.31.235.233,connected,220,2025-09-10 17:39:20,Conectividade OK via bastion,,
scp-gw-http-hom2-2,172.31.235.238,connected,194,2025-09-10 17:39:20,Conectividade OK via bastion,,
mobile-voice-prd-13,172.31.235.234,connected,218,2025-09-10 17:39:20,Conectividade OK via bastion,,
dns-prd-2,172.31.235.31,connected,183,2025-09-10 17:39:20,Conectividade OK via bastion,,
mobile-voice-prd-15,172.31.235.236,connected,214,2025-09-10 17:39:20,Conectividade OK via bastion,,
balancer-prd-1,172.31.235.34,connected,181,2025-09-10 17:39:20,Conectividade OK via bastion,,
mobile-voice-prd-16,172.31.235.239,connected,209,2025-09-10 17:39:20,Conectividade OK via bastion,,
offline-prd-1,172.31.235.242,connected,208,2025-09-10 17:39:20,Conectividade OK via bastion,,
balancer-prd-2.ocs.algartelecom.com.br,172.31.235.35,connected,180,2025-09-10 17:39:20,Conectividade OK via bastion,,
proxy-prd-2,172.31.235.33,connected,192,2025-09-10 17:39:20,Conectividade OK via bastion,,
proxy-prd-1,172.31.235.32,connected,202,2025-09-10 17:39:20,Conectividade OK via bastion,,
gerencia-prd-2,172.31.235.39,connected,202,2025-09-10 17:39:20,Conectividade OK via bastion,,
services-prd-1,172.31.235.41,connected,192,2025-09-10 17:39:20,Conectividade OK via bastion,,
gerencia-prd-1,172.31.235.38,connected,223,2025-09-10 17:39:20,Conectividade OK via bastion,,
services-prd-2,172.31.235.42,connected,191,2025-09-10 17:39:20,Conectividade OK via bastion,,
broker-prd-2,172.31.235.51,connected,184,2025-09-10 17:39:20,Conectividade OK via bastion,,
services-prd-3,172.31.235.43,connected,197,2025-09-10 17:39:20,Conectividade OK via bastion,,
broker-prd-3,172.31.235.52,connected,197,2025-09-10 17:39:20,Conectividade OK via bastion,,
fix-prd-1,172.31.235.53,connected,203,2025-09-10 17:39:20,Conectividade OK via bastion,,
fix-prd-2,172.31.235.54,connected,202,2025-09-10 17:39:20,Conectividade OK via bastion,,
fix-prd-4,172.31.235.62,connected,202,2025-09-10 17:39:20,Conectividade OK via bastion,,
fix-prd-3,172.31.235.55,connected,210,2025-09-10 17:39:20,Conectividade OK via bastion,,
mobile-voice-prd-2,172.31.235.67,connected,216,2025-09-10 17:39:20,Conectividade OK via bastion,,
mobile-voice-prd-1,172.31.235.66,connected,221,2025-09-10 17:39:20,Conectividade OK via bastion,,
fix-prd-5,172.31.235.63,connected,243,2025-09-10 17:39:20,Conectividade OK via bastion,,
scp-gw-http-prd-2,172.31.235.73,connected,231,2025-09-10 17:39:20,Conectividade OK via bastion,,
scp-gw-http-prd-1,172.31.235.72,connected,235,2025-09-10 17:39:20,Conectividade OK via bastion,,
scp-gw-http-prd-5,172.31.235.76,connected,189,2025-09-10 17:39:20,Conectividade OK via bastion,,
scp-gw-http-prd-4,172.31.235.75,connected,209,2025-09-10 17:39:20,Conectividade OK via bastion,,
scp-gw-http-prd-3,172.31.235.74,connected,214,2025-09-10 17:39:20,Conectividade OK via bastion,,
scp-gw-diameter-prd-5,172.31.235.80,connected,193,2025-09-10 17:39:20,Conectividade OK via bastion,,
scp-gw-diameter-prd-3,172.31.235.78,connected,199,2025-09-10 17:39:20,Conectividade OK via bastion,,
smpp-gw-prd-2,172.31.235.83,connected,197,2025-09-10 17:39:20,Conectividade OK via bastion,,
smpp-gw-prd-3,172.31.235.84,connected,199,2025-09-10 17:39:20,Conectividade OK via bastion,,
smpp-gw-prd-4,172.31.235.85,connected,203,2025-09-10 17:39:20,Conectividade OK via bastion,,
mobile-voice-prd-3,172.31.235.89,connected,182,2025-09-10 17:39:20,Conectividade OK via bastion,,
empp-gw-prd-1,172.31.235.86,connected,208,2025-09-10 17:39:20,Conectividade OK via bastion,,
mobile-voice-prd-5,172.31.235.91,connected,204,2025-09-10 17:39:20,Conectividade OK via bastion,,
cap-hos-17,172.31.238.2,connected,65,2025-09-10 17:39:20,Conectividade OK via bastion,,
mobile-voice-prd-7,172.31.235.93,connected,223,2025-09-10 17:39:20,Conectividade OK via bastion,,
mobile-voice-prd-8,172.31.235.94,connected,225,2025-09-10 17:39:20,Conectividade OK via bastion,,
mobile-voice-prd-6,172.31.235.92,connected,234,2025-09-10 17:39:20,Conectividade OK via bastion,,
scp-gw-http-prd-6,172.31.235.77,connected,391,2025-09-10 17:39:20,Conectividade OK via bastion,,
sipcor-prd01,172.31.237.10,connected,126,2025-09-10 17:39:20,Conectividade OK via bastion,,
scp-gw-diameter-prd-6,172.31.235.81,connected,341,2025-09-10 17:39:20,Conectividade OK via bastion,,
ocs-dbrac-238-dg03.ocs.algartelecom.com.br,172.31.238.20,connected,196,2025-09-10 17:39:21,Conectividade OK via bastion,,
ocs-dbrac-236-prd05,172.31.238.9,connected,135,2025-09-10 17:39:21,Conectividade OK via bastion,,
loja-prd01,10.0.10.23,connected,146,2025-09-10 17:39:21,Conectividade OK via bastion,,
VM_WEBDNS_ALGARSUL,201.49.96.18,connected,142,2025-09-10 17:39:21,Conectividade OK via bastion,,
radius-iot-acc-hml03,172.31.238.43,connected,240,2025-09-10 17:39:21,Conectividade OK via bastion,,
radius-iot-auth-hml03,172.31.238.46,connected,218,2025-09-10 17:39:21,Conectividade OK via bastion,,
radius-iot-auth-hml01,172.31.238.44,connected,244,2025-09-10 17:39:21,Conectividade OK via bastion,,
smsc2-smpp-04.planeta.net,172.25.208.154,connected,168,2025-09-10 17:39:21,Conectividade OK via bastion,,
radius-iot-auth-prd02,172.31.238.35,connected,409,2025-09-10 17:39:21,Conectividade OK via bastion,,
app-policy-prd02,172.25.75.88,connected,420,2025-09-10 17:39:21,Conectividade OK via bastion,,
tcr-spo-prd01,172.25.176.82,failed,0,2025-09-10 17:39:21,Timeout na conexão,Verificar latência/ACL/VPN,timeout
tcr-spo-prd02,172.25.176.83,failed,0,2025-09-10 17:39:21,Timeout na conexão,Verificar latência/ACL/VPN,timeout
server-trace,172.25.218.6,failed,0,2025-09-10 17:39:22,Timeout na conexão,Verificar latência/ACL/VPN,timeout
pl5-eventos-prd01,172.20.5.11,connected,10209,2025-09-10 17:39:23,Conectividade OK via bastion,,
mobile-data-prd-1,172.31.235.68,failed,0,2025-09-10 17:39:23,Rede inacessível,Corrigir rota/DNS/VPN/firewall,network_unreachable
mobile-data-prd-2,172.31.235.69,failed,0,2025-09-10 17:39:23,Rede inacessível,Corrigir rota/DNS/VPN/firewall,network_unreachable
mobile-data-prd-4,172.31.235.96,failed,0,2025-09-10 17:39:23,Rede inacessível,Corrigir rota/DNS/VPN/firewall,network_unreachable
mobile-data-prd-3,172.31.235.95,failed,0,2025-09-10 17:39:23,Rede inacessível,Corrigir rota/DNS/VPN/firewall,network_unreachable
mobile-data-prd-5,172.31.235.97,failed,0,2025-09-10 17:39:23,Rede inacessível,Corrigir rota/DNS/VPN/firewall,network_unreachable
mobile-data-prd-6,172.31.235.98,failed,0,2025-09-10 17:39:23,Rede inacessível,Corrigir rota/DNS/VPN/firewall,network_unreachable
mobile-data-prd-7,172.31.235.99,failed,0,2025-09-10 17:39:23,Rede inacessível,Corrigir rota/DNS/VPN/firewall,network_unreachable
radius-iot-auth-prd03,172.31.238.36,connected,4257,2025-09-10 17:39:25,Conectividade OK via bastion,,
ID-VOGEL-APP-HML-01,172.20.64.85,connected,10326,2025-09-10 17:39:26,Conectividade OK via bastion,,
radius-iot-acc-hml02,172.31.238.42,connected,7374,2025-09-10 17:39:28,Conectividade OK via bastion,,
zabbix-srv-plat-prd01,172.20.0.76,failed,0,2025-09-10 17:39:28,Timeout na conexão,Verificar latência/ACL/VPN,timeout
